Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
6,7,1080692.0,1084400.0,9368.92,1066036.88,1102763.12,15.14,15.51,20.92,5.13,15.51,1
7,7,1080692.0,1096300.0,9340.16,1077993.25,1114606.75,15.1,15.51,20.98,5.11,15.51,1
8,7,1080692.0,1075200.0,9424.58,1056727.88,1093672.12,15.02,15.5,20.8,4.99,15.5,1
9,7,1080692.0,1072000.0,9225.01,1053919.0,1090081.0,14.89,15.49,21.01,5.16,15.49,1
0,8,1091271.0,1080100.0,9377.26,1061720.62,1098479.38,15.09,15.5,21.73,5.85,15.5,1
1,8,1091271.0,1081100.0,9554.62,1062373.0,1099827.0,14.96,15.5,21.6,5.72,15.5,1
2,8,1091271.0,1074500.0,9338.07,1056197.38,1092802.62,14.98,15.5,21.46,5.69,15.5,1
3,8,1091271.0,1095700.0,9494.29,1077091.25,1114308.75,15.16,15.49,21.44,5.68,15.49,1
4,8,1091271.0,1088400.0,9476.42,1069826.25,1106973.75,15.06,15.51,21.57,5.79,15.51,1
5,8,1091271.0,1094000.0,9422.25,1075532.38,1112467.62,15.08,15.53,21.48,5.68,15.53,1
6,8,1091271.0,1080800.0,9630.95,1061923.38,1099676.62,15.06,15.52,21.6,5.8,15.52,1
7,8,1091271.0,1095000.0,9483.28,1076412.75,1113587.25,15.05,15.52,21.71,5.91,15.52,1
8,8,1091271.0,1088900.0,9304.75,1070662.75,1107137.25,15.07,15.5,21.5,5.72,15.5,1
9,8,1091271.0,1096400.0,9547.02,1077687.88,1115112.12,15.02,15.51,21.83,5.95,15.51,1
0,9,1189459.0,1175600.0,9805.72,1156380.75,1194819.25,14.97,15.56,21.7,5.77,15.56,1
1,9,1189459.0,1177400.0,9551.14,1158679.75,1196120.25,15.01,15.53,21.68,5.78,15.53,1
2,9,1189459.0,1184400.0,9689.74,1165408.12,1203391.88,15.02,15.54,21.39,5.57,15.54,1
3,9,1189459.0,1175000.0,9970.13,1155458.5,1194541.5,14.97,15.51,21.5,5.71,15.51,1
4,9,1189459.0,1191600.0,9578.61,1172825.88,1210374.12,15.05,15.52,21.51,5.72,15.52,1
5,9,1189459.0,1186700.0,9958.64,1167181.12,1206218.88,15.02,15.53,21.42,5.62,15.53,1
6,9,1189459.0,1184900.0,9696.29,1165895.25,1203904.75,14.98,15.51,21.69,5.9,15.51,1
7,9,1189459.0,1188600.0,9815.44,1169361.75,1207838.25,15.02,15.52,21.4,5.6,15.52,1
8,9,1189459.0,1185000.0,10164.34,1165077.88,1204922.12,15.01,15.53,21.5,5.69,15.53,1
9,9,1189459.0,1188100.0,9866.31,1168762.0,1207438.0,14.95,15.52,21.51,5.71,15.52,1
0,10,1499686.0,1480800.0,10626.06,1459972.88,1501627.12,15.01,15.6,20.48,4.51,15.6,1
1,10,1499686.0,1491000.0,10933.46,1469570.38,1512429.62,14.91,15.62,21.21,5.22,15.62,1
2,10,1499686.0,1490500.0,10641.54,1469642.62,1511357.38,14.95,15.58,20.54,4.68,15.58,1
3,10,1499686.0,1493900.0,10653.68,1473018.75,1514781.25,15.0,15.58,20.54,4.68,15.58,1
4,10,1499686.0,1495800.0,10636.5,1474952.5,1516647.5,14.81,15.59,20.41,4.54,15.59,1
5,10,1499686.0,1499600.0,10598.04,1478827.88,1520372.12,15.18,15.62,20.33,4.43,15.62,1
6,10,1499686.0,1505300.0,10500.68,1484718.62,1525881.38,15.38,15.6,20.32,4.45,15.6,1
7,10,1499686.0,1487500.0,10763.28,1466404.0,1508596.0,15.04,15.57,20.52,4.67,15.57,1
8,10,1499686.0,1488200.0,10386.1,1467843.25,1508556.75,15.03,15.59,20.56,4.7,15.59,1
9,10,1499686.0,1489600.0,10318.53,1469375.75,1509824.25,14.9,15.59,20.33,4.47,15.59,1
