Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
4,9,126798.0,125999.0,9912.48,106570.55,145427.45,0.01,0.01,0.67,0.64,0.01,1
5,9,126798.0,124999.0,9447.52,106481.86,143516.14,0.01,0.01,0.7,0.66,0.01,1
6,9,126798.0,118999.0,9970.3,99457.2,138540.8,0.01,0.02,0.71,0.67,0.02,1
7,9,126798.0,134000.0,11049.54,112342.9,155657.09,0.01,0.01,0.69,0.66,0.01,1
8,9,126798.0,113999.0,10246.53,93915.8,134082.2,0.01,0.01,0.73,0.7,0.01,1
9,9,126798.0,141000.0,11452.96,118552.2,163447.81,0.01,0.01,0.74,0.71,0.01,1
0,10,149859.0,134000.0,10281.58,113848.11,154151.89,0.02,0.02,0.62,0.54,0.02,1
1,10,149859.0,154000.0,10201.04,134005.97,173994.03,0.02,0.02,0.62,0.54,0.02,1
2,10,149859.0,144000.0,10478.88,123461.41,164538.59,0.0,0.01,0.61,0.58,0.01,1
3,10,149859.0,165999.0,10423.47,145568.98,186429.02,0.02,0.02,0.68,0.63,0.02,1
4,10,149859.0,180999.0,11121.14,159201.56,202796.44,0.01,0.01,0.62,0.55,0.01,0
5,10,149859.0,155000.0,11097.53,133248.84,176751.16,0.01,0.01,0.6,0.57,0.01,1
6,10,149859.0,159000.0,10784.81,137861.77,180138.23,0.0,0.01,0.62,0.59,0.01,1
7,10,149859.0,150000.0,10414.03,129588.5,170411.5,0.01,0.01,0.6,0.57,0.01,1
8,10,149859.0,158000.0,10763.13,136904.27,179095.73,0.0,0.01,0.62,0.58,0.01,1
9,10,149859.0,163000.0,11466.81,140525.06,185474.94,0.01,0.01,0.59,0.56,0.01,1
