Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
9,9,11893287.0,11790999.0,99434.66,11596107.0,11985891.0,15.12,15.6,93.92,67.26,15.6,1
0,10,15000000.0,15110999.0,105715.71,14903796.0,15318202.0,15.07,15.57,79.7,53.12,15.57,1
1,10,15000000.0,14800999.0,107710.33,14589887.0,15012111.0,15.0,15.56,79.03,52.39,15.56,1
2,10,15000000.0,15064999.0,107194.44,14854898.0,15275100.0,15.25,15.67,96.14,72.06,15.67,1
3,10,15000000.0,15067999.0,109721.48,14852945.0,15283053.0,14.97,15.56,82.69,56.36,15.56,1
4,10,15000000.0,14937999.0,105062.64,14732076.0,15143922.0,14.91,15.61,78.97,52.36,15.61,1
5,10,15000000.0,14952999.0,106411.28,14744433.0,15161565.0,15.1,15.68,83.68,57.01,15.68,1
6,10,15000000.0,15051999.0,103937.63,14848281.0,15255717.0,15.08,15.56,79.87,53.28,15.56,1
7,10,15000000.0,14838999.0,103825.26,14635501.0,15042497.0,15.03,15.56,81.74,55.15,15.56,1
8,10,15000000.0,14791999.0,102896.16,14590323.0,14993675.0,14.94,15.65,81.88,55.25,15.65,0
9,10,15000000.0,15017999.0,104201.93,14813763.0,15222235.0,15.02,15.61,81.07,54.4,15.61,1
