Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
4,8,10904415.0,10911400.0,31695.06,10849278.0,10973522.0,17.88,18.4,99.24,69.74,18.4,1
5,8,10904415.0,10915800.0,27798.28,10861315.0,10970285.0,17.89,18.41,93.14,63.66,18.41,1
6,8,10904415.0,10839500.0,32001.92,10776776.0,10902224.0,17.87,18.39,94.01,64.49,18.39,0
7,8,10904415.0,10850600.0,29535.53,10792710.0,10908490.0,17.85,18.38,95.06,65.49,18.39,1
8,8,10904415.0,10899500.0,28271.6,10844088.0,10954912.0,17.86,18.36,92.58,63.12,18.36,1
9,8,10904415.0,10894500.0,28684.63,10838278.0,10950722.0,17.81,18.34,92.39,62.99,18.34,1
0,9,11893287.0,11848600.0,31030.12,11787781.0,11909419.0,17.99,18.49,90.78,60.94,18.49,1
1,9,11893287.0,11896700.0,27671.45,11842464.0,11950936.0,17.91,18.42,93.6,64.08,18.43,1
2,9,11893287.0,11898700.0,33355.68,11833323.0,11964077.0,17.9,18.41,96.65,67.14,18.41,1
3,9,11893287.0,11915500.0,34440.8,11847996.0,11983004.0,17.9,18.43,91.01,61.48,18.43,1
4,9,11893287.0,11892100.0,31764.19,11829842.0,11954358.0,17.88,18.42,92.8,63.34,18.42,1
5,9,11893287.0,11896800.0,31152.72,11835741.0,11957859.0,17.95,18.46,93.93,64.36,18.46,1
6,9,11893287.0,11887300.0,31068.92,11826405.0,11948195.0,17.86,18.39,90.52,61.01,18.39,1
7,9,11893287.0,11878200.0,32732.23,11814045.0,11942355.0,17.86,18.4,90.64,61.2,18.4,1
8,9,11893287.0,11897500.0,30778.72,11837174.0,11957826.0,17.86,18.39,95.38,65.93,18.39,1
9,9,11893287.0,11876700.0,34043.14,11809975.0,11943425.0,17.82,18.4,92.4,62.95,18.4,1
0,10,15000000.0,15019200.0,33714.9,14953119.0,15085281.0,17.83,18.46,82.03,52.42,18.46,1
1,10,15000000.0,15017400.0,35022.06,14948757.0,15086043.0,17.88,18.47,81.23,51.73,18.47,1
2,10,15000000.0,15004800.0,33343.49,14939447.0,15070153.0,17.96,18.5,83.43,53.85,18.5,1
3,10,15000000.0,15028300.0,31726.62,14966116.0,15090484.0,17.93,18.56,92.18,62.57,18.56,1
4,10,15000000.0,14977100.0,32514.53,14913372.0,15040828.0,17.87,18.43,78.51,53.13,18.44,1
5,10,15000000.0,14977100.0,34299.74,14909873.0,15044327.0,17.9,18.52,76.59,48.5,18.52,1
6,10,15000000.0,14955500.0,34194.31,14888479.0,15022521.0,17.87,18.52,81.53,54.37,18.52,1
7,10,15000000.0,15023300.0,31803.13,14960966.0,15085634.0,17.83,18.44,79.37,49.95,18.44,1
8,10,15000000.0,15018300.0,34745.22,14950199.0,15086401.0,17.91,18.51,82.56,53.13,18.51,1
9,10,15000000.0,15014000.0,33259.83,14948811.0,15079189.0,17.89,18.52,85.9,56.52,18.52,1
