Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
6,3,1928020.0,1944500.0,11302.54,1922347.0,1966653.0,1.51,1.57,6.37,4.53,1.57,1
7,3,1928020.0,1912600.0,11275.57,1890499.88,1934700.12,1.49,1.56,6.37,4.54,1.56,1
8,3,1928020.0,1937200.0,11994.54,1913690.75,1960709.25,1.52,1.57,6.46,4.62,1.57,1
9,3,1928020.0,1929900.0,11613.11,1907138.25,1952661.75,1.5,1.56,6.46,4.63,1.56,1
0,4,2180873.0,2188400.0,11265.49,2166319.75,2210480.25,1.53,1.57,7.87,5.94,1.57,1
1,4,2180873.0,2182000.0,12290.57,2157910.5,2206089.5,1.5,1.57,8.06,6.12,1.57,1
2,4,2180873.0,2172900.0,11449.36,2150459.25,2195340.75,1.51,1.57,7.92,6.08,1.57,1
3,4,2180873.0,2174900.0,12703.21,2150001.75,2199798.25,1.51,1.56,7.94,6.11,1.56,1
4,4,2180873.0,2184600.0,12094.72,2160894.25,2208305.75,1.49,1.56,7.92,6.08,1.56,1
5,4,2180873.0,2174200.0,10948.79,2152740.25,2195659.75,1.51,1.57,7.75,5.9,1.57,1
6,4,2180873.0,2165800.0,12330.82,2141631.5,2189968.5,1.52,1.57,7.76,5.92,1.57,1
7,4,2180873.0,2191900.0,11938.64,2168500.25,2215299.75,1.51,1.57,7.71,5.87,1.57,1
8,4,2180873.0,2175500.0,13290.46,2149450.75,2201549.25,1.5,1.56,7.74,5.91,1.56,1
9,4,2180873.0,2182000.0,11857.56,2158759.25,2205240.75,1.52,1.57,7.71,5.86,1.57,1
0,5,4388299.0,4409900.0,10431.94,4389453.5,4430346.5,1.51,1.56,8.34,6.4,1.56,0
1,5,4388299.0,4399800.0,10362.31,4379490.0,4420110.0,1.53,1.56,8.51,6.57,1.56,1
2,5,4388299.0,4377900.0,11519.02,4355322.5,4400477.5,1.47,1.56,8.32,6.49,1.56,1
3,5,4388299.0,4380500.0,10748.14,4359433.5,4401566.5,1.49,1.57,8.37,6.43,1.57,1
4,5,4388299.0,4378500.0,9903.66,4359089.0,4397911.0,1.53,1.58,8.2,6.34,1.58,1
5,5,4388299.0,4377600.0,9661.05,4358664.5,4396535.5,1.51,1.56,8.29,6.46,1.56,1
6,5,4388299.0,4408200.0,10598.36,4387427.0,4428973.0,1.49,1.57,8.46,6.62,1.57,1
7,5,4388299.0,4386000.0,10670.59,4365085.5,4406914.5,1.48,1.56,8.19,6.36,1.56,1
8,5,4388299.0,4384400.0,11517.27,4361826.0,4406974.0,1.52,1.58,8.4,6.54,1.58,1
9,5,4388299.0,4377200.0,11769.1,4354132.5,4400267.5,1.5,1.57,8.45,6.52,1.57,1
0,6,1637487.0,1649400.0,11580.15,1626702.88,1672097.12,1.5,1.56,7.41,5.5,1.56,1
1,6,1637487.0,1642800.0,9434.98,1624307.5,1661292.5,1.55,1.56,7.45,5.52,1.56,1
2,6,1637487.0,1654600.0,10601.04,1633822.0,1675378.0,1.46,1.56,7.32,5.49,1.56,1
3,6,1637487.0,1629600.0,11721.17,1606626.5,1652573.5,1.51,1.56,7.51,5.68,1.56,1
4,6,1637487.0,1629900.0,10643.88,1609038.0,1650762.0,1.51,1.56,7.45,5.61,1.56,1
5,6,1637487.0,1656300.0,10415.57,1635885.5,1676714.5,1.51,1.57,7.54,5.7,1.57,1
6,6,1637487.0,1634700.0,10497.77,1614124.38,1655275.62,1.44,1.56,7.33,5.49,1.56,1
7,6,1637487.0,1625300.0,11273.95,1603203.12,1647396.88,1.54,1.56,7.33,5.5,1.56,1
8,6,1637487.0,1629800.0,10464.83,1609288.88,1650311.12,1.54,1.56,7.33,5.49,1.56,1
9,6,1637487.0,1650100.0,10620.49,1629283.88,1670916.12,1.5,1.56,7.41,5.57,1.56,1
0,7,1080692.0,1082900.0,9103.02,1065058.12,1100741.88,1.51,1.55,6.79,4.96,1.55,1
1,7,1080692.0,1079000.0,9295.33,1060781.12,1097218.88,1.49,1.55,6.78,4.96,1.55,1
2,7,1080692.0,1086200.0,9399.57,1067776.88,1104623.12,1.51,1.55,6.78,4.96,1.55,1
3,7,1080692.0,1074400.0,9567.01,1055648.62,1093151.38,1.51,1.55,6.79,4.96,1.55,1
4,7,1080692.0,1078200.0,8862.97,1060828.62,1095571.38,1.51,1.55,6.95,5.05,1.55,1
5,7,1080692.0,1070000.0,9059.56,1052243.25,1087756.75,1.5,1.55,6.97,5.05,1.55,1
6,7,1080692.0,1086700.0,9759.03,1067572.25,1105827.75,1.51,1.55,7.12,5.3,1.55,1
7,7,1080692.0,1081900.0,9308.98,1063654.38,1100145.62,1.52,1.55,6.94,5.12,1.55,1
8,7,1080692.0,1072500.0,9147.69,1054570.5,1090429.5,1.48,1.55,6.78,4.96,1.55,1
9,7,1080692.0,1086400.0,8630.39,1069484.38,1103315.62,1.51,1.55,6.89,5.07,1.55,1
0,8,1091271.0,1084100.0,10159.24,1064187.88,1104012.12,1.49,1.55,7.73,5.9,1.55,1
1,8,1091271.0,1099200.0,9480.33,1080618.5,1117781.5,1.48,1.56,7.72,5.79,1.56,1
2,8,1091271.0,1079100.0,9216.85,1061035.0,1097165.0,1.49,1.55,7.75,5.93,1.55,1
3,8,1091271.0,1070000.0,9255.29,1051859.62,1088140.38,1.52,1.55,7.5,5.68,1.55,0
4,8,1091271.0,1096400.0,9481.0,1077817.25,1114982.75,1.51,1.55,7.71,5.79,1.55,1
5,8,1091271.0,1092700.0,8394.44,1076246.88,1109153.12,1.53,1.56,7.55,5.72,1.56,1
6,8,1091271.0,1100000.0,9938.72,1080520.12,1119479.88,1.52,1.56,7.65,5.76,1.56,1
7,8,1091271.0,1092800.0,9472.7,1074233.5,1111366.5,1.5,1.55,7.76,5.84,1.55,1
8,8,1091271.0,1084100.0,9438.87,1065599.75,1102600.25,1.51,1.56,7.63,5.79,1.56,1
9,8,1091271.0,1081700.0,9663.51,1062759.5,1100640.5,1.52,1.55,7.62,5.8,1.55,1
0,9,1189459.0,1180700.0,9299.61,1162472.75,1198927.25,1.51,1.55,7.55,5.63,1.55,1
1,9,1189459.0,1180000.0,10387.51,1159640.5,1200359.5,1.5,1.56,7.54,5.61,1.56,1
2,9,1189459.0,1181700.0,8486.86,1165065.75,1198334.25,1.53,1.56,7.44,5.6,1.56,1
3,9,1189459.0,1199800.0,10145.85,1179914.12,1219685.88,1.51,1.56,7.55,5.71,1.56,1
4,9,1189459.0,1196200.0,9224.46,1178120.0,1214280.0,1.51,1.56,7.54,5.71,1.56,1
5,9,1189459.0,1173200.0,10786.03,1152059.38,1194340.62,1.52,1.56,7.53,5.61,1.56,1
6,9,1189459.0,1175700.0,9527.49,1157026.12,1194373.88,1.5,1.56,7.72,5.8,1.56,1
7,9,1189459.0,1196000.0,9954.34,1176489.5,1215510.5,1.5,1.56,7.57,5.73,1.56,1
8,9,1189459.0,1204700.0,9648.61,1185788.75,1223611.25,1.51,1.55,7.61,5.79,1.55,1
9,9,1189459.0,1195500.0,10061.44,1175779.62,1215220.38,1.49,1.55,7.54,5.72,1.55,1
0,10,1499686.0,1479200.0,11309.0,1457034.38,1501365.62,1.51,1.56,6.42,4.5,1.56,1
1,10,1499686.0,1489700.0,10870.8,1468393.25,1511006.75,1.56,1.57,6.39,4.5,1.57,1
2,10,1499686.0,1470800.0,10332.59,1450548.12,1491051.88,1.49,1.56,6.53,4.7,1.56,0
3,10,1499686.0,1515800.0,10993.67,1494252.38,1537347.62,1.52,1.56,6.27,4.44,1.56,1
4,10,1499686.0,1509800.0,10201.26,1489805.5,1529794.5,1.54,1.56,6.48,4.65,1.56,1
5,10,1499686.0,1509600.0,11595.28,1486873.25,1532326.75,1.5,1.56,6.27,4.44,1.56,1
6,10,1499686.0,1505200.0,9629.14,1486326.88,1524073.12,1.51,1.56,6.31,4.47,1.56,1
7,10,1499686.0,1481300.0,9553.97,1462574.25,1500025.75,1.52,1.56,6.51,4.67,1.56,1
8,10,1499686.0,1514600.0,11483.58,1492092.12,1537107.88,1.49,1.56,6.29,4.46,1.56,1
9,10,1499686.0,1507600.0,10815.57,1486401.5,1528798.5,1.55,1.56,6.57,4.73,1.56,1
